Summary data collected by the Greenhouse Gas Reporting Program for 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 9/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Date
1010362,110007226714,Shay #1 Mine,Carlinville,IL,62626,14300 Brushy Mound Road,MACOUPIN COUNTY,39.21,-89.86,212112,FF,Other,"70,525.00",,"70,525.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,525.00",,,,,,N,N,N,2016
1000445,110018881931,Sheboygan Falls Energy Facility,PLYMOUTH,WI,53073,N5845 BRIDGEWOOD ROAD,Sheboygan,43.75,-87.88,221112,"C,D",Power Plants,"49,541.07","49,491.20",22.75,27.12,,,,,,,,,,253.10,"49,287.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010598,110055521305,Shelby,Neuville,TX,75935,"31.6507, -94.1819",SHELBY COUNTY,31.80,-94.18,486210,"C,W-PROC",Petroleum and Natural Gas Systems,"62,670.09","62,166.60",494.25,9.24,,,,,,,,,,"16,322.69",,,,,,,,,,,,,,,,,,,46347.4,,,,,,,,,,,,,,,,,,N,N,N,2016
1001381,110007362086,Shelby County Energy Center,NEOGA,IL,62447,3575 E 400 North Road,Shelby,39.28,-88.48,221112,"C,D",Power Plants,"92,994.80","92,898.90",43.75,52.15,,,,,,,,,,"1,617.59","91,377.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1007179,110000447785,Sheldon,HALLAM,NE,68368,4500 WEST PELLA RD,Lancaster,40.56,-96.78,221112,"C,D",Power Plants,"591,578.91","588,497.00",155.25,"2,926.66",,,,,,,,,,"3,792.23","587,786.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010792,110043993211,Shell Catalysts and Technologies L.P.,Port Allen,LA,70767,1699 Catalyst Drive,WEST BATON ROUGE PARISH,30.49,-91.22,325188,C,Chemicals,"40,997.70","40,955.50",19.25,22.95,,,,,,,,,,"40,997.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004847,110005289357,Shenandoah County Landfill,Edinburg,VA,22824,349 Landfill Road,SHENANDOAH COUNTY,38.84,-78.55,562212,"C,HH",Waste,"14,429.80",24.30,"14,405.50",,,,,,,,,,,24.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,405.50",,,,N,N,N,2016
1000235,110000744874,Shenango Incorporated,PITTSBURGH,PA,15225,200 NEVILLE RD.,Allegheny,40.50,-80.08,324199,"C,Q",Metals,"11,103.36","11,092.10",5.00,6.26,,,,,,,,,,"11,064.36",,,,,,,,,,,,39.00,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004258,110070081890,"Shenzi, GC-653",Offshore,LA,00000,,,27.30,-90.14,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"205,993.81","199,988.10","5,723.50",282.21,,,,,,,,,,"163,819.43",,,,,,,,,,,,,,,,,,42174.378,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001024,110000424700,Sherburne County,BECKER,MN,55308,13999 INDUSTRIAL BLVD,Sherburne,45.38,-93.90,221112,"C,D",Power Plants,"12,194,375.51","12,130,429.50","3,192.75","60,753.26",,,,,,,,,,173.40,"12,194,202.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001110,110007140432,Sherman Avenue,VINELAND,NJ,08360,ORCHARD ROAD,Cumberland,39.45,-75.06,221112,"C,D",Power Plants,"34,519.81","34,483.30",16.25,20.26,,,,,,,,,,486.15,"34,033.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000180,110010283273,Shermans Dale Station,SHERMANS DALE,PA,17090,425 TEXAS EASTERN RD,Perry,40.34,-77.16,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"59,978.48","57,649.00","2,297.00",32.48,,,,,,,,,,"57,706.13",,,,,,,,,,,,,,,,,,,,2272.35,,,,,,,,,,,,,,,,,N,N,N,2016
1008829,110054628159,Sherwood Gas Plant,West Union,WV,26456,218 Swisher Lane,DODDRIDGE COUNTY,39.28,-80.69,211112,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","103,204.61","91,595.70","11,558.25",50.66,,,,,,,,,,"79,936.25",,,,,,,,,,,,,,,,,,,23268.362,,,,,,,,,,,,,,,,,,N,N,N,2016
1004619,110028062389,Shilling Gas Plant,Freer,TX,78537,,WEBB COUNTY,27.94,-98.87,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"2,840.39","1,823.00","1,016.50",0.89,,,,,,,,,,"1,823.14",,,,,,,,,,,,,,,,,,,1017.25,,,,,,,,,,,,,,,,,,N,N,N,2016
1011506,110063697405,"Ship Shoal 114 L, B-AUX, J",Offshore,LA,00000,,,28.86,-90.83,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"41,311.57","5,816.70","35,491.00",3.87,,,,,,,,,,"5,792.12",,,,,,,,,,,,,,,,,,35519.45,,,,,,,,,,,,,,,,,,,N,N,N,2016
1011644,110063745185,Ship Shoal 208 H (Complex ID # 20328),Offshore,LA,00000,,,28.52,-90.91,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"55,685.26","10,142.10","45,537.50",5.66,,,,,,,,,,"10,104.01",,,,,,,,,,,,,,,,,,45581.25,,,,,,,,,,,,,,,,,,,N,N,N,2016
1011629,110063745407,Ship Shoal 300 B,Offshore,LA,00000,,,28.25,-91.13,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"40,877.07","7,284.40","33,588.50",4.17,,,,,,,,,,"7,281.57",,,,,,,,,,,,,,,,,,33595.5,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000684,110017426962,Shiras,MARQUETTE,MI,49855,EAST HAMPTON AND LAKE SUPERIOR,Marquette,46.53,-87.39,221112,"C,D",Power Plants,"375,036.53","372,117.60","1,067.75","1,851.18",,,,,,,,,,"10,778.18","364,258.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1009600,110055517221,Shoal Creek Mine,Oakman,AL,35579,654 Camp Creek Portal Rd,TUSCALOOSA COUNTY,33.51,-87.27,212112,FF,Other,"579,673.75",,"579,673.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"579,673.75",,,,,,N,N,N,2016
1007156,110041998247,Shoemaker Gas Turbine,Middletown,NY,10940,71 Dolson Ave,ORANGE COUNTY,41.43,-74.42,221112,D,Power Plants,318.75,318.20,0.25,0.30,,,,,,,,,,,318.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000268,110070696981,Shoreham Energy,SHOREHAM,NY,11719,227 N COUNTY RD,Suffolk,40.96,-72.87,221112,D,Power Plants,"5,303.26","5,285.20",5.25,12.81,,,,,,,,,,,"5,303.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1007060,110017998470,Show-Me Regional Landfill,Warrensburg,MO,64093,230 SE 421 Rd,JOHNSON COUNTY,38.72,-93.67,562212,"C,HH",Waste,"46,501.05",5.30,"46,495.75",,,,,,,,,,,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,495.75",,,,N,N,N,2016
1011384,110000474987,Shultz Steel Company,South Gate,CA,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.95,-118.17,331221,C,Metals,"22,771.32","22,748.30",10.50,12.52,,,,,,,,,,"22,771.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002150,110028046629,Shute Creek Facility,KEMMERER,WY,83101,,LINCOLN COUNTY,41.89,-110.09,211111,"C,PP,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","2,405,036.20","2,396,422.00","7,742.25",871.95,,,,,,,,,,"1,384,254.15",,,,,,,,,,,,,,,,,,,1020782.046,,,,,,,,,,,,,,,,,,N,N,N,2016
1000706,110017982593,Sibley Generating Station,SIBLEY,MO,64088,33200 E JOHNSON RD,Jackson,39.18,-94.19,221112,"C,D",Power Plants,"1,321,789.63","1,314,855.10",345.75,"6,588.78",,,,,,,,,,128.15,"1,321,661.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010764,110002474901,"Siemens Industry, Inc.",Richland,MS,39218,444 Highway 49 South,RANKIN COUNTY,32.25,-90.16,335311,"C,SS",Other,528.28,218.20,,,,,310.08,,,,,,,218.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.08,,N,N,N,2016
1010895,110013396547,Sierra Pacific Industries - Aberdeen,Aberdeen,WA,98520,301 Hagara Street,GRAYS HARBOR COUNTY,46.97,-123.78,321113,C,Other,"4,601.54","1,719.90",414.50,"2,467.14",,,,,,,,,"215,641.80","4,601.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010898,110031256316,Sierra Pacific Industries - Burlington,Burlington,WA,98273,14353 McFarland Road,SKAGIT COUNTY,48.45,-122.43,321113,C,Other,"5,958.65","1,929.80",579.50,"3,449.35",,,,,,,,,"301,493.00","5,958.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010897,110037607916,Sierra Pacific Industries - Centralia,Centralia,WA,98531,3115 Kuper Road,LEWIS COUNTY,46.76,-123.00,321113,C,Other,560.58,,80.50,480.08,,,,,,,,,"41,979.00",560.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010530,110055521056,Signify North America Corporation,Salina,KS,67401,3861 S. 9th Street,SALINE COUNTY,38.77,-97.61,335110,"C,N",Minerals,"29,973.10","29,945.70",12.50,14.90,,,,,,,,,,"26,308.20",,,,,,,,,"3,664.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001063,110000442548,Sikeston,SIKESTON,MO,63801,1551 WEST WAKEFIELD ST,Scott,36.88,-89.62,221112,D,Power Plants,"1,567,254.68","1,554,705.70","4,590.00","7,958.98",,,,,,,,,,,"1,567,254.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004430,110043784296,Siloam Fractionation,South Shore,KY,41175,2 MarkWest Drive,GREENUP COUNTY,38.64,-82.96,211112,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","40,890.25","40,766.70",101.50,22.05,,,,,,,,,,"28,349.34",,,,,,,,,,,,,,,,,,,12540.908,,,,,,,,,,,,,,,,,,N,N,N,2016
1000190,110011385571,Silver Creek Generating Plant,PRENTISS,MS,39474,217 MOSES LANE,Jefferson Davis,31.60,-89.95,221112,D,Power Plants,"67,275.80","67,207.30",31.25,37.25,,,,,,,,,,,"67,275.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1003170,110070081852,Silver Creek Processing Plant,Weatherford,TX,76087,,PARKER COUNTY,32.80,-97.67,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"87,071.60","86,037.10",989.50,45.00,,,,,,,,,,"79,613.20",,,,,,,,,,,,,,,,,,,7458.398,,,,,,,,,,,,,,,,,,N,N,N,2016
1006448,110000499069,Silver Eagle Refining-Woods Cross,WOODS CROSS,UT,84087,2355 SOUTH 1100 WEST,DAVIS COUNTY,40.87,-111.91,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","44,121.23","43,693.70",387.00,40.53,,,,,,,,,,"43,213.29",,,,,,,,,,,,,,,,,,,,,,,,,907.94,,,,,,,,,,,,N,N,N,2016
1000695,110000426469,Silver Lake,ROCHESTER,MN,55903,425 W SILVER LAKE DRIVE NE,Olmsted,44.03,-92.46,221112,C,Power Plants,"34,029.47","33,994.40",16.00,19.07,,,,,,,,,,"34,029.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1011670,110063745087,Silver Plant,Sterling City,TX,76951,,STERLING COUNTY,32.01,-101.02,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"60,460.69","58,579.30","1,849.50",31.89,,,,,,,,,,"55,978.29",,,,,,,,,,,,,,,,,,,4482.398,,,,,,,,,,,,,,,,,,N,N,N,2016
1000404,110027827207,Silverhawk,LAS VEGAS,NV,89124,15111 APEX POWER PARKWAY,Clark,36.41,-114.96,221112,D,Power Plants,"1,107,226.15","1,106,102.20",512.75,611.20,,,,,,,,,,,"1,107,226.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000954,110035784112,Sim Gideon,BASTROP,TX,78602,257 POWER PLANT RD,Bastrop,30.15,-97.27,221112,D,Power Plants,"232,447.99","232,211.80",107.75,128.44,,,,,,,,,,,"232,447.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1008253,110054620665,Simco Road Regional Landfill,Mayfield,ID,83716,16415 NW Waste Site Drive,ELMORE COUNTY,43.26,-115.90,562212,HH,Waste,"50,488.00",,"50,488.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,488.00",,,,N,N,N,2016
1006746,110034183657,Sinton Landfill,Sinton,TX,78387,,SAN PATRICIO COUNTY,28.02,-97.56,562212,HH,Waste,"27,278.25",,"27,278.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,278.25",,,,N,N,N,2016
1007202,110064610292,Sioux,WEST ALTON,MO,63386,8501 N STATE ROUTE 94,Saint Charles,38.92,-90.29,221112,"C,D",Power Plants,"4,553,538.55","4,517,878.60","13,041.75","22,618.20",,,,,,,,,,"8,607.41","4,544,931.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002751,110043419903,Skana Aluminum Company,Manitowoc,WI,54220,2009 Mirro Drive,MANITOWOC COUNTY,44.13,-87.63,331314,C,Metals,"26,380.80","26,353.10",12.50,15.20,,,,,,,,,,"26,380.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1009735,110000795159,"Skyworks Solutions, Inc.",Woburn,MA,01801,20 Sylvan Road,MIDDLESEX COUNTY,42.50,-71.16,334413,"C,I",Other,"39,972.45","4,660.80",2.25,148.70,423.28,"25,482.22","6,475.20",,"2,780.00",,,,,"4,665.73",,,,,,"35,306.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001156,110001427215,Smarr Energy Facility,FORSYTH,GA,31029,1077 RUMBLE RD,Monroe,32.99,-83.85,221112,"C,D",Power Plants,"129,272.07","129,141.10",59.75,71.22,,,,,,,,,,666.95,"128,605.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001417,110017433375,Smith Generating Facility,WINCHESTER,KY,40391,12145 IRVINE ROAD,Clark,37.88,-84.10,221112,"C,D",Power Plants,"153,765.88","153,609.10",71.25,85.53,,,,,,,,,,383.30,"153,382.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001851,110007377338,Smithfield Fresh Meats Corp - Tar Heel,TAR HEEL,NC,28392,15855 NC HIGHWAY 87,BLADEN COUNTY,34.75,-78.81,311611,"C,II","Other,Waste","64,769.00","46,540.50","18,183.50",45.00,,,,,,,,,"5,198.70","46,615.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,153.50",,,N,N,N,2016
1005520,110064150449,Smithfield Fresh Meats Corp. - Crete Facility,Crete,NE,68333,2223 County Road I,SALINE COUNTY,40.58,-96.97,311611,"C,II","Other,Waste","106,225.87","34,339.50","71,867.00",19.37,,,,,,,,,,"34,375.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,850.75",,,N,N,N,2016
1002054,110000427823,Smithfield Packaged Meats Corp.,Sioux Falls,SD,57117,1400 North Weber Avenue,MINNEHAHA COUNTY,43.56,-96.72,311611,"C,II","Other,Waste","96,042.35","51,706.40","44,299.00",36.95,,,,,,,,,"2,204.80","51,771.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,271.25",,,N,N,N,2016
1003953,110064347238,Smurfit Kappa Orange County LLC,Forney,TX,75126,855 E Highway 80 (actual) PO 847 (mailing),KAUFMAN COUNTY,32.74,-96.44,322130,C,Pulp and Paper,"74,429.92","73,397.00",172.00,860.92,,,,,,,,,"71,670.50","74,429.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002195,110043795408,Sneed Booster Station,Dumas,TX,79029,,MOORE COUNTY,35.81,-101.63,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"26,483.15","25,790.10",678.75,14.30,,,,,,,,,,"24,339.41",,,,,,,,,,,,,,,,,,,2143.746,,,,,,,,,,,,,,,,,,N,N,N,2016
1008750,110038496712,"Solvay Specialty Polymers USA, L.L.C.",Marietta,OH,45750,17005 State Route 7,WASHINGTON COUNTY,39.37,-81.52,325211,C,Other,"75,728.46","75,650.10",35.75,42.61,,,,,,,,,,"75,728.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006664,110018270672,Solvay USA,CHICAGO HEIGHTS,IL,60411,1020 STATE ST,COOK COUNTY,41.51,-87.62,325188,C,Chemicals,"31,352.53","31,320.20",14.75,17.58,,,,,,,,,,"31,352.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000118,110038098769,Solway Plant,SOLWAY,MN,56678,7707 CENTERLINE ROAD NW,Beltrami,47.54,-95.13,221112,"C,D",Power Plants,"21,744.62","21,722.70",10.00,11.92,,,,,,,,,,2.80,"21,741.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001022,110000326371,"Somerset Operating Compnay, LLC",BARKER,NY,14012,7725 LAKE ROAD,Niagara,43.36,-78.60,221112,"C,D",Power Plants,"622,380.61","617,490.10","1,784.75","3,105.76",,,,,,,,,,"9,927.64","612,452.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004961,110002076413,Sonoco Hutchinson,Hutchinson,KS,67504,100 North Halstead Street,RENO COUNTY,38.05,-97.89,322130,C,Pulp and Paper,"29,560.19","29,529.50",14.00,16.69,,,,,,,,,,"29,560.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000353,110000587491,Sonoco Products Co.,Hartsville,SC,29550,N. Second Street,DARLINGTON COUNTY,34.39,-80.07,322130,"AA,C,II,TT","Pulp and Paper,Waste","82,522.66","68,996.80","9,354.75","4,171.11",,,,,,,,,"371,981.90","72,597.16",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,592.00",,,,,,,"2,877.50",,"5,456.00",N,N,N,2016
1011729,110001889225,Sonoco Richmond,Richmond,VA,23218,1850 Commerce Road,RICHMOND CITY,37.50,-77.43,322130,C,Pulp and Paper,"25,126.96","25,101.20",11.75,14.01,,,,,,,,,,"25,126.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1008970,110007206282,Sonora Compressor Station,Sonora,TX,76950,,SUTTON COUNTY,30.30,-100.65,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"26,915.08","18,222.20","8,682.75",10.13,,,,,,,,,,"18,230.83",,,,,,,,,,,,,,,,,,,,8684.25,,,,,,,,,,,,,,,,,N,N,N,2016
1010959,110056413064,Sonora Gas Plant,Rankin,TX,79778,,UPTON COUNTY,31.36,-101.78,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"95,205.32","87,014.70","8,141.75",48.87,,,,,,,,,,"60,710.77",,,,,,,,,,,,,,,,,,,34494.55,,,,,,,,,,,,,,,,,,N,N,N,2016
1005084,110043813656,Sonora Gas Plant,Sonora,TX,76950,,SUTTON COUNTY,30.30,-100.64,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"34,636.53","30,898.20","3,720.75",17.58,,,,,,,,,,"30,926.73",,,,,,,,,,,,,,,,,,,3709.8,,,,,,,,,,,,,,,,,,N,N,N,2016
1001025,110000598611,Sooner,RED ROCK,OK,74651,10800 COUNTY ROAD 230,Noble,36.45,-97.05,221112,"C,D",Power Plants,"4,248,641.52","4,215,372.00","12,167.25","21,102.27",,,,,,,,,,"2,356.86","4,246,284.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002323,110055507571,Sooner Landfill,Wewoka,OK,74884,36339 East West 127th,SEMINOLE COUNTY,35.18,-96.55,562212,HH,Waste,"14,046.25",,"14,046.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,046.25",,,,N,N,N,2016
1011640,110001807037,Sorrento Lactalis,Nampa,ID,83687,4912 E. Franklin Road,CANYON COUNTY,43.61,-116.49,311513,C,Other,"36,550.01","36,512.20",17.25,20.56,,,,,,,,,,"36,550.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000415,110000399970,"South Bend Ethanol, LLC.",SOUTH BEND,IN,46613,3201 W CALVERT ST,St. Joseph,41.66,-86.30,325193,"C,PP","Other,Suppliers of CO2","113,021.02","112,904.30",53.25,63.47,,,,,,,,,,"113,021.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005018,110043784802,South Carlsbad Turbine Station,Carlsbad,NM,88220,65 Robson Road,EDDY COUNTY,32.41,-104.24,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"61,766.15","61,276.30",467.50,22.35,,,,,,,,,,"38,764.40",,,,,,,,,,,,,,,,,,,23001.746,,,,,,,,,,,,,,,,,,N,N,N,2016
1012463,110070082302,South Eddy Cryo Plant,Loving,NM,88256,,EDDY COUNTY,32.16,-103.83,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"119,798.04","118,212.60","1,561.00",24.44,,,,,,,,,,"27,722.40",,,,,,,,,,,,,,,,,,,92075.64,,,,,,,,,,,,,,,,,,N,N,N,2016
1000449,110028012004,South Harper Generating Station,Peculiar,MO,64078,24400 South Harper Road,Cass,38.68,-94.48,221112,D,Power Plants,"5,157.28","5,151.80",2.50,2.98,,,,,,,,,,,"5,157.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1007691,110040930534,South Hills (Armoni) Landfill,Library,PA,15129,3100 Hill Road,ALLEGHENY COUNTY,40.28,-79.99,562212,"C,HH",Waste,"7,755.00",126.50,"7,628.50",,,,,,,,,,,126.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,628.50",,,,N,N,N,2016
1012851,,South Hilo Sanitary Landfill,Hilo,HI,96720,1645 Hoolaulima Rd.,,19.70,-155.24,562212,HH,Waste,"86,246.75",,"86,246.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,246.75",,,,N,N,N,2016
1006519,110070081949,South Ignacio CDP,IGNACIO,CO,81137,,LA PLATA COUNTY,37.05,-107.63,211111,C,Petroleum and Natural Gas Systems,"26,657.40","26,630.00",12.50,14.90,,,,,,,,,,"26,657.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1008126,110055512351,South Marsh Island 236 A,Offshore,LA,00000,,,29.34,-92.01,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"15,147.32","7,026.20","8,117.25",3.87,,,,,,,,,,"7,031.02",,,,,,,,,,,,,,,,,,8116.3,,,,,,,,,,,,,,,,,,,N,N,N,2016
1010360,110038072242,South Marsh Island 69 B/BQ,Offshore,LA,00000,,ORLEANS PARISH,28.62,-92.07,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"37,849.54","15,772.80","22,067.50",9.24,,,,,,,,,,"15,778.84",,,,,,,,,,,,,,,,,,22070.7,,,,,,,,,,,,,,,,,,,N,N,N,2016
1003721,110043785446,South Marsh Island SM 217,Offshore,LA,00000,,ST. TAMMANY PARISH,29.44,-92.06,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"78,397.41","37,568.50","40,807.75",21.16,,,,,,,,,,"37,601.71",,,,,,,,,,,,,,,,,,40795.7,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000982,110000417709,South Oak Creek,OAK CREEK,WI,53154,11060 S CHICAGO ROAD,Milwaukee,42.85,-87.83,221112,"C,D",Power Plants,"4,292,774.72","4,270,236.80","1,122.75","21,415.17",,,,,,,,,,120.90,"4,292,653.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001350,110033008876,"South Point Energy Center, LLC",MOHAVE VALLEY,AZ,86440,3779 COURTWRIGHT RD,Mohave,34.87,-114.53,221112,"C,D",Power Plants,"42,579.14","42,535.30",20.00,23.84,,,,,,,,,,16.90,"42,562.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1008284,110070081989,South Timbalier 151,Offshore,LA,00000,,ST. TAMMANY PARISH,28.37,-90.15,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"23,239.78","18,723.60","4,505.75",10.43,,,,,,,,,,"18,741.88",,,,,,,,,,,,,,,,,,4497.9,,,,,,,,,,,,,,,,,,,N,N,N,2016
