Summary data collected by the Greenhouse Gas Reporting Program for 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 9/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Date
1007536,110055511904,PG&E TIONESTA COMPRESSOR STATION,Tionesta,CA,96134,State Road 97,MODOC COUNTY,41.50,-120.87,221210,"C,W-NGTC",Petroleum and Natural Gas Systems,"29,313.69","27,951.40","1,346.50",15.79,,,,,,,,,,"27,979.14",,,,,,,,,,,,,,,,,,,,1334.55,,,,,,,,,,,,,,,,,N,N,N,2017
1004069,110000916395,PG&E TOPOCK COMPRESSOR STATION,NEEDLES,CA,92363,145453 National Trails Highway,SAN BERNARDINO COUNTY,34.71,-114.49,221210,"C,W-NGTC",Petroleum and Natural Gas Systems,"26,206.47","21,094.30","5,100.25",11.92,,,,,,,,,,"21,109.62",,,,,,,,,,,,,,,,,,,,5096.85,,,,,,,,,,,,,,,,,N,N,N,2017
1002606,110000753122,"PHARMACIA & UPJOHN COMPANY, LLC",KALAMAZOO,MI,49001,"7000 PORTAGE ROAD, PORT-91-106",KALAMAZOO COUNTY,42.21,-85.55,325412,C,Chemicals,"102,857.42","102,604.00",100.25,153.17,,,,,,,,,,"102,857.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002197,110000466273,PHELPS DODGE REFINING CORPORATION,EL PASO,TX,79915,897 HAWKINS BOULEVARD,EL PASO COUNTY,31.76,-106.38,331423,C,Metals,"55,401.89","55,344.90",26.00,30.99,,,,,,,,,,"55,401.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003051,110003523027,PHILADELPHIA ROAD GENERATING,BALTIMORE,MD,21205,3914 PULASKI HWY,BALTIMORE CITY,39.30,-76.56,221112,C,Power Plants,"1,729.32","1,723.70",1.75,3.87,,,,,,,,,,"1,729.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006268,110008181644,PHILIP MORRIS USA PARK 500 SITE,CHESTER,VA,23836,4100 BERMUDA HUNDRED ROAD,CHESTERFIELD COUNTY,37.34,-77.28,312229,C,Other,"48,426.57","48,376.70",22.75,27.12,,,,,,,,,,"48,426.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007506,110043806085,PHILLIPS 66 BILLINGS REFINERY,BILLINGS,MT,59101,401 SOUTH 23RD STREET,YELLOWSTONE COUNTY,45.78,-108.48,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","802,779.03","789,667.10","11,678.25","1,433.68",,,,,,,,,,"354,971.74",,,,,,,,,,,"250,429.10",,,,,,,,,,,,,,"197,378.18",,,,,,,,,,,,N,N,N,2017
1001824,110064365690,PHILLIPS 66 CO - ALLIANCE REFINERY,BELLE CHASSE,LA,70037,15551 HIGHWAY 23 SOUTH,PLAQUEMINES PARISH,29.68,-89.98,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","2,803,215.54","2,790,463.00","5,167.25","7,585.29",,,,,,,,,,"1,692,474.43",,,,,,,,,,,,,,,,,,,,,,,,,"1,110,741.11",,,,,,,,,,,,N,N,N,2017
1006012,110000539757,PHILLIPS 66 CO - LAKE CHARLES REFINERY,WESTLAKE,LA,70669,2200 OLD SPANISH TRAIL,CALCASIEU PARISH,30.24,-93.27,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","1,779,721.28","1,768,337.80","6,418.50","4,964.98",,,,,,,,,,"1,216,619.05",,,,,,,,,,,,,,,,,,,,,,,,,"563,102.23",,,,,,,,,,,,N,N,N,2017
1008018,110000490139,PHILLIPS 66 FERNDALE REFINERY,FERNDALE,WA,98248,3901 UNICK ROAD,WHATCOM COUNTY,48.83,-122.69,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","748,774.83","745,347.60","1,540.00","1,887.23",,,,,,,,,,"443,430.68",,,,,,,,,,,,,,,,,,,,,,,,,"305,344.16",,,,,,,,,,,,N,N,N,2017
1006099,110000481755,PHILLIPS 66 SANTA MARIA REFINERY,ARROYO GRANDE,CA,93420,2555 WILLOW ROAD,SAN LUIS OBISPO COUNTY,35.04,-120.59,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","189,508.15","188,577.10",454.25,476.80,,,,,,,,,,"187,170.35",,,,,,,,,,,,,,,,,,,,,,,,,"2,337.80",,,,,,,,,,,,N,N,N,2017
1003643,110000472257,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,327310,"C,H",Minerals,"501,744.91","500,323.90",520.75,900.26,,,,,,,,,,457.55,,,,,"501,287.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006383,110001629578,PIKE SANITATION INC,WAVERLY,OH,45690,11775 STATE ROUTE 220,PIKE COUNTY,39.08,-82.96,562212,"C,HH",Waste,"199,005.05",48.30,"198,956.75",,,,,,,,,,,48.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,956.75",,,,N,N,N,2017
1006356,110000598844,PILGRIM'S CORPORATION MOUNT PLEASANT COMPLEX,MOUNT PLEASANT,TX,75455,1000 Pilgrim Street,TITUS COUNTY,33.15,-94.98,311615,C,Other,"67,274.80","67,205.20",31.75,37.85,,,,,,,,,,"67,274.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1011277,110058379794,PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY,TIMBERVILLE,VA,22853,330 COOP DRIVE,ROCKINGHAM COUNTY,38.63,-78.78,311615,C,Other,"22,801.96","22,778.40",10.75,12.81,,,,,,,,,,"22,801.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003849,110064226868,"PILKINGTON NORTH AMERICA, INC.",LAURINBURG,NC,28352,13121 ROCKY FORD RD.,SCOTLAND COUNTY,34.75,-79.41,327211,"C,N",Minerals,"248,013.01","247,823.40",86.50,103.11,,,,,,,,,,"183,420.31",,,,,,,,,"64,592.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1001831,110041014586,PINAL ENERGY,MARICOPA,AZ,85138,38585 W COWTOWN RD,PINAL COUNTY,33.02,-111.98,325193,C,Other,"68,337.39","68,266.70",32.25,38.44,,,,,,,,,,"68,337.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002059,110008824969,PINE BEND LANDFILL,INVER GROVE HEIGHTS,MN,55077,2495 E117TH ST ,DAKOTA COUNTY,44.78,-93.05,562212,"C,HH",Waste,"82,918.85",38.60,"82,880.25",,,,,,,,,,,38.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,880.25",,,,N,N,N,2017
1006328,110001419180,PINE BLUFF LANDFILL,BALL GROUND,GA,30107,13809 E. CHEROKEE DR.,CHEROKEE COUNTY,34.29,-84.38,562212,"C,HH",Waste,"84,318.50",93.00,"84,225.50",,,,,,,,,,,93.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,225.50",,,,N,N,N,2017
1003105,110009603081,PINE GROVE Landfill,AMANDA,OH,43102,5131 DRINKLE RD SW,FAIRFIELD COUNTY,39.59,-82.71,562212,"C,HH",Waste,"26,230.90",21.90,"26,209.00",,,,,,,,,,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,209.00",,,,N,N,N,2017
1005322,110025332192,PINE LAKE CORN PROCESSORS,STEAMBOAT ROCK,IA,50672,33371 170TH ST,HARDIN COUNTY,42.46,-93.06,325193,C,Other,"71,851.88","71,777.90",33.75,40.23,,,,,,,,,,"71,851.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002478,110031493257,PINE RIDGE LANDFIL,GRIFFIN,GA,30223,105 BAILEY JESTER RD,SPALDING COUNTY,33.24,-84.12,562212,HH,Waste,"141,585.75",,"141,585.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,585.75",,,,N,N,N,2017
1000218,110013931763,PINE RIDGE RECYCLING & DISPOSAL,WINTER GARDEN,FL,34787,5400 REX DR,ORANGE COUNTY,28.49,-81.65,562212,HH,Waste,"41,996.25",,"41,996.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,996.25",,,,N,N,N,2017
1005165,110011073391,PINE RIDGE SANITARY LANDFILL,MERIDIAN,MS,39301,520 MURPHY ROAD,LAUDERDALE COUNTY,32.38,-88.61,562212,HH,Waste,"38,286.25",,"38,286.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,286.25",,,,N,N,N,2017
1007745,110010568108,PINE TREE ACRES INC,LENOX,MI,48048,36600  29 MILE RD.,MACOMB COUNTY,42.76,-82.75,562212,"C,HH",Waste,"303,287.33","1,212.10","301,864.25",210.98,,,,,,,,,"58,550.80","1,513.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301,774.25",,,,N,N,N,2017
1001884,110028016199,PINELLAS COUNTY RESOURCE RECOVERY,ST. PETERSBURG,FL,33716,3001-110TH AVENUE NORTH,PINELLAS COUNTY,27.87,-82.67,562213,"C,HH",Waste,"525,099.83","283,754.00","231,412.00","9,933.83",,,,,,,,,"501,013.20","300,038.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225,061.75",,,,N,N,N,2017
1004288,110030439835,PINNACLE ETHANOL LLC d/b/a POET BIOREFINING - CORNING,CORNING,IA,50841,1680 BROOKS ROAD,ADAMS COUNTY,40.97,-94.80,325193,C,Other,"116,628.96","116,508.40",55.00,65.56,,,,,,,,,,"116,628.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004677,110000604016,PINNACLE MINING CO LLC - PINNACLE MINE,PINEVILLE,WV,24874,800 PINNACLE CREEK RD.,WYOMING COUNTY,37.55,-81.50,212113,"C,FF",Other,"934,443.31","59,933.70","874,280.75",228.86,,,,,,,,,,"60,295.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"874,147.75",,,,,,N,N,N,2017
1002597,110012587370,PITCHESS COGENERATION FACILITY,SAUGUS,CA,91350,29300 THE OLD ROAD,LOS ANGELES COUNTY,34.45,-118.61,922140,C,Other,"98,674.08","98,572.70",46.25,55.13,,,,,,,,,,"98,674.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007489,,PITTSBURG GAS PLANT,PITTSBURG,TX,75686,1088 CR 1140,,32.94,-94.89,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"42,569.46","42,419.80",136.25,13.41,,,,,,,,,,"23,771.36",,,,,,,,,,,,,,,,,,,18798.1,,,,,,,,,,,,,,,,,,N,N,N,2017
1004660,110017989863,PITTSBURGH CORNING CORPORATION,SEDALIA,MO,65301,2700 W. 16TH ST.              ,PETTIS COUNTY,38.70,-93.26,327212,"C,N",Minerals,"33,654.98","33,623.20",14.50,17.28,,,,,,,,,,"30,522.98",,,,,,,,,"3,132.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1000593,110008053587,PIXELLE ANDROSCOGGIN LLC,JAY,ME,04239,300 RILEY RD,FRANKLIN COUNTY,44.51,-70.24,322121,"AA,C,TT","Pulp and Paper,Waste","129,784.18","80,598.30","46,456.50","2,729.38",,,,,,,,,"569,473.90","29,162.13",,,,,,,,,,,,,,,,,,,,,,,,,,,"54,789.06",,,,,,,,,"45,833.00",N,N,N,2017
1000025,110000449863,PLACID REFINING CO LLC - PORT ALLEN REFINERY,PORT ALLEN,LA,70767,"1940 LA HWY 1, NORTH",WEST BATON ROUGE PARISH,30.48,-91.21,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","605,016.29","600,503.20","1,650.50","2,862.59",,,,,,,,,,"398,173.66",,,,,,,,,,,,,,,,,,,,,,,,,"206,842.62",,,,,,,,,,,,N,N,N,2017
1003138,110021153516,PLAINS END Generating Station,Arvada,CO,80007,8950 HIGHWAY 93,JEFFERSON COUNTY,39.86,-105.23,221112,C,Power Plants,"8,207.52","8,199.30",3.75,4.47,,,,,,,,,,"8,207.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007819,110041496690,PLAINVIEW BIOENERY LLC,PLAINVIEW,TX,79072,2698 E HWY 70,HALE COUNTY,34.18,-101.63,325193,C,Other,"109,638.59","109,525.70",51.50,61.39,,,,,,,,,,"109,638.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004557,110002000931,PLAINVILLE LANDFILL,PLAINVILLE,MA,02762,14 BELCHER STREET,NORFOLK COUNTY,42.04,-71.30,562212,"C,HH",Waste,"2,890.30",7.30,"2,883.00",,,,,,,,,,,7.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,883.00",,,,N,N,N,2017
1005965,110000562301,PLAQUEMINE GAS PLANT,PLAQUEMINE,LA,70764,60995 DERRICK ROAD,IBERVILLE PARISH,30.24,-91.24,211112,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","165,252.31","154,783.50","10,425.00",43.81,,,,,,,,,,"70,292.14",,,,,,,,,,,,,,,,,,,94960.17,,,,,,,,,,,,,,,,,,N,N,N,2017
1006244,110002690794,PLATFORM HARVEST,OFFSHORE,CA,00000,,,34.47,-120.68,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"19,081.11","10,852.10","8,222.75",6.26,,,,,,,,,,"10,492.86",,,,,,,,,,,,,,,,,,8588.248,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002934,110002929813,PLATFORM HERMOSA,OFFSHORE,CA,00000,,,34.45,-120.65,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"13,585.12","8,840.30","4,739.75",5.07,,,,,,,,,,"8,333.77",,,,,,,,,,,,,,,,,,5251.348,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002974,110002929822,PLATFORM HIDALGO,OFFSHORE,CA,00000,,,34.49,-120.70,211111,"C,W-OFFSH",Petroleum and Natural Gas Systems,"14,056.12","9,043.10","5,008.25",4.77,,,,,,,,,,"8,790.57",,,,,,,,,,,,,,,,,,5265.55,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005678,110043801856,PLATTEVILLE GAS PLANT,PLATTEVILLE,CO,80651,13675 WELD COUNTY ROAD 34,WELD COUNTY,40.23,-104.80,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"53,551.80","50,447.80","3,074.50",29.50,,,,,,,,,,"48,807.52",,,,,,,,,,,,,,,,,,,4744.286,,,,,,,,,,,,,,,,,,N,N,N,2017
1002513,110030747716,PLEASANT OAKS LANDFILL,MT PLEASANT,TX,75455,3031 FARM ROAD 3417,TITUS COUNTY,33.10,-94.99,562212,HH,Waste,"55,820.50",,"55,820.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,820.50",,,,N,N,N,2017
1006796,110024523924,PLUMB THICKET LANDFILL,HARPER,KS,67058,440 NE 150TH ROAD,HARPER COUNTY,37.38,-97.97,562212,"C,HH",Waste,"139,515.00",14.00,"139,501.00",,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139,501.00",,,,N,N,N,2017
1005312,110000373998,PMC BIOGENIX INC,MEMPHIS,TN,38108,1231 POPE STREET,SHELBY COUNTY,35.17,-89.96,325199,C,Chemicals,"103,776.66","103,669.80",48.75,58.11,,,,,,,,,,"103,776.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003498,110031001305,POET BIOREFINING,JEWELL,IA,50130,2601 320TH ST,HAMILTON COUNTY,42.33,-93.66,325193,C,Other,"109,721.64","109,608.20",51.75,61.69,,,,,,,,,,"109,721.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006912,110056959929,POET BIOREFINING,FOSTORIA,OH,44830,2111 SANDUSKY STREET,SENECA COUNTY,41.18,-83.38,325192,"C,PP","Chemicals,Suppliers of CO2","109,364.79","109,251.90",51.50,61.39,,,,,,,,,,"109,364.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005727,110031018565,"POET BIOREFINING - GOWRIE, LLC",GOWRIE,IA,50543,1562 320TH ST,WEBSTER COUNTY,42.32,-94.29,325193,C,Other,"114,522.22","114,404.10",53.75,64.37,,,,,,,,,,"114,522.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005853,110031262185,POET BIOREFINING - PORTLAND,PORTLAND,IN,47371,1542 SOUTH 200 WEST,JAY COUNTY,40.41,-85.02,325193,C,Other,"118,956.95","118,834.20",56.00,66.75,,,,,,,,,,"118,956.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006114,110037389224,POET BIOREFINING ALEXANDRIA,ALEXANDRIA,IN,46001,13179 N 100 E,MADISON COUNTY,40.30,-85.65,325193,C,Other,"111,955.03","111,839.40",52.75,62.88,,,,,,,,,,"111,955.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1000857,110032967957,POET BIOREFINING GLENVILLE LLC,ALBERT LEA,MN,56007,15300 780TH AVE,FREEBORN COUNTY,43.58,-93.30,325193,"C,PP","Other,Suppliers of CO2","66,724.55","66,655.50",31.50,37.55,,,,,,,,,,"66,724.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004984,110031173726,POET BIOREFINING LADDONIA,LADDONIA,MO,63352,809 N PINE,AUDRAIN COUNTY,39.25,-91.64,325193,"C,PP","Other,Suppliers of CO2","58,222.98","58,162.70",27.50,32.78,,,,,,,,,,"58,222.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007730,110033213902,"POET BIOREFINING LEIPSIC, LLC",LEIPSIC,OH,45856,3875 STATE ROUTE 65,PUTNAM COUNTY,41.12,-83.97,325193,C,Other,"113,092.22","112,975.50",53.25,63.47,,,,,,,,,,"113,092.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004584,110013399072,"POET Biorefining - Caro, LLC",CARO,MI,48723,1551 EMPIRE DRIVE,TUSCOLA COUNTY,43.47,-83.41,325193,C,Other,"91,496.16","91,401.90",43.00,51.26,,,,,,,,,,"91,496.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007063,110015598147,POET Biorefining - Groton,Groton,SD,57445,40425 133rd Street,BROWN COUNTY,45.45,-98.14,325193,C,Other,"90,261.56","90,168.40",42.50,50.66,,,,,,,,,,"90,261.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006007,110015723010,POET Biorefining - Hanlontown LLC,HANLONTOWN,IA,50444,3638 FIR AVE.,WORTH COUNTY,43.29,-93.39,325193,C,Other,"102,037.92","101,932.70",48.00,57.22,,,,,,,,,,"102,037.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006030,110017775433,POET Biorefining - Hudson,HUDSON,SD,57034,29619 SPUR AVE,LINCOLN COUNTY,43.10,-96.48,325193,C,Other,"102,404.56","102,298.80",48.25,57.51,,,,,,,,,,"102,404.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007525,110032592317,"POET Biorefining - North Manchester, LLC",NORTH MANCHESTER,IN,46962,868 E 800 N,WABASH COUNTY,40.94,-85.81,325193,C,Other,"117,633.51","117,512.40",55.25,65.86,,,,,,,,,,"117,633.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004230,110000426548,"POET Biorefining - Preston, LLC",PRESTON,MN,55965,701 INDUSTRIAL DRIVE NORTH,FILLMORE COUNTY,43.69,-92.09,325193,"C,PP","Other,Suppliers of CO2","68,316.19","68,245.50",32.25,38.44,,,,,,,,,,"68,316.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006672,110033218854,"POET Biorefining Mitchell, LLC",MITCHELL,SD,57301,40509 247TH ST,DAVISON COUNTY,43.80,-98.10,325193,C,Other,"109,472.69","109,359.80",51.50,61.39,,,,,,,,,,"109,472.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004526,110033218818,POET Biorefining-Chancellor,CHANCELLOR,SD,57015,27716 462ND AVENUE,TURNER COUNTY,43.37,-96.96,325193,C,Other,"81,927.75","79,284.30",422.75,"2,220.70",,,,,,,,,"207,636.00","81,927.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005382,110033219167,"POET Biorefining-Cloverdale, LLC",Cloverdale,IN,46120,2265 East County Road 800 South,PUTNAM COUNTY,39.55,-86.81,325193,C,Other,"131,465.30","131,329.40",62.00,73.90,,,,,,,,,,"131,465.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1011694,110059809881,POET DSM Project Liberty LLC,Emmetsburg,IA,50536,3848 470th Ave,PALO ALTO COUNTY,43.09,-94.65,325193,C,Other,"23,256.86","22,952.00",119.50,185.36,,,,,,,,,"30,593.00","23,256.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004103,110010367334,"POET RESEARCH CENTER, INC.",SCOTLAND,SD,57059,851 WASHINGTON STREET,BON HOMME COUNTY,43.15,-97.73,325193,"C,PP","Other,Suppliers of CO2","18,330.28","18,311.10",8.75,10.43,,,,,,,,,,"18,330.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003530,110013840594,POINT COMFORT GAS PLANT,POINT COMFORT,TX,77978,103 FANNIN ROAD,CALHOUN COUNTY,28.66,-96.56,486210,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","29,713.24","29,658.00",38.25,16.99,,,,,,,,,,"29,451.34",,,,,,,,,,,,,,,,,,,261.896,,,,,,,,,,,,,,,,,,N,N,N,2017
1000215,110030747645,POLK COUNTY LANDFILL,LEGGETT,TX,77350,3477 FM 942 W,POLK COUNTY,30.83,-94.92,562212,HH,Waste,"79,282.00",,"79,282.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,282.00",,,,N,N,N,2017
1004475,110008804268,POPE/DOUGLAS SOLID WASTE MANAGEMENT,ALEXANDRIA,MN,56308,2115 SOUTH JEFFERSON STREET,DOUGLAS COUNTY,45.87,-95.37,562213,C,Waste,"28,359.85","27,029.10",519.00,811.75,,,,,,,,,"32,768.60","28,359.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006674,110070081954,PORT ARTHUR GAS PLANT,PORT ARTHUR,TX,77640,"1051 BLOCK, HIGHWAY 365",JEFFERSON COUNTY,29.93,-94.01,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"21,662.08","19,611.80","2,039.25",11.03,,,,,,,,,,"19,628.78",,,,,,,,,,,,,,,,,,,2033.3,,,,,,,,,,,,,,,,,,N,N,N,2017
1005732,110000490326,PORT TOWNSEND PAPER CORP,PORT TOWNSEND,WA,98368,100 MILL ROAD,JEFFERSON COUNTY,48.09,-122.80,322121,"AA,C",Pulp and Paper,"53,665.99","50,492.70",579.50,"2,593.79",,,,,,,,,"547,590.30","16,173.50",,,,,,,,,,,,,,,,,,,,,,,,,,,"37,492.49",,,,,,,,,,N,N,N,2017
1004149,110007164273,PORTER LANDFILL,PORTER,OK,74454,19960 S 381ST E AVE,WAGONER COUNTY,35.88,-95.56,562212,HH,Waste,"37,275.50",,"37,275.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,275.50",,,,N,N,N,2017
1004698,110040852459,PORTSMOUTH NAVAL SHIPYARD,KITTERY,ME,03904,"Code 106.3, Building 44/2, SEAVEY ISLAND",YORK COUNTY,43.08,-70.74,336611,C,Other,"50,343.36","50,291.30",23.75,28.31,,,,,,,,,,"50,343.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004633,110000797763,POST FOODS,BATTLE CREEK,MI,49016,275 CLIFF STREET,CALHOUN COUNTY,42.31,-85.16,311230,C,Other,"37,205.86","37,167.50",17.50,20.86,,,,,,,,,,"37,205.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004213,110002345249,"POTAC, LLC",CORPUS CHRISTI,TX,78409,6600 Up River Road,NUECES COUNTY,27.82,-97.49,324110,"C,MM-REF","Petroleum Product Suppliers,Petroleum and Natural Gas Systems","8,959.62","8,950.30",4.25,5.07,,,,,,,,,,"8,959.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
